qid	q_1	q_2	label
8086	合同性质转让债权指	法律转让债权	0
8086	合同性质转让债权指	法律转让债权	1
8116	借款违约金法律	法律房屋违约金	0
8126	劳动者诊断患有职业病用人单位依法参加工伤保险医疗生活保障	法律患有职业病劳动者享受待遇	0
8126	劳动者诊断患有职业病用人单位依法参加工伤保险医疗生活保障	法律患有职业病劳动者享受待遇	1
8154	公司恶意逃债找股东讨债	公司恶意逃债找股东讨债	1
8154	公司恶意逃债找股东讨债	公司恶意逃债找股东讨债	0
8199	怀孕妇女犯罪刑事拘留	法律上女人怀孕后犯罪定义	0
8224	违反公司医疗期内解除合同	法律上医疗期辞退员工赔偿	0
8235	事实证据去打官司会赢	法律只重视证据不看事实	0
8235	事实证据去打官司会赢	法律只重视证据不看事实	1
8243	刑事案件诉讼流程	法律诉讼过程	0
8243	刑事案件诉讼流程	法律诉讼过程	1
8283	法律援助中心收费	法律援助办案差旅费上税	0
8284	法律援助会为提供	法律援助打官司会真心打官司	0
8284	法律援助会为提供	法律援助打官司会真心打官司	1
8318	法律援助案件程序	法律援助中心公证处好	0
8428	法庭调查顺序	法庭调查顺序	1
8439	司法鉴定法医鉴定不同之处	法医鉴定内容	0
8442	公安法医鉴定多长时间出	法医鉴定多长时间出	1
8442	公安法医鉴定多长时间出	法医鉴定多长时间出	0
8443	死亡血液法医鉴定时间	法医鉴定多长时间	1
8443	死亡血液法医鉴定时间	法医鉴定多长时间	0
8473	法院不立案我该	法院不立案举报	0
8477	案件法院不立案	法院不受理案件	0
8477	案件法院不立案	法院不受理案件	1
8601	鉴定人诉讼权利	法院开庭时 原告 权利	0
8601	鉴定人诉讼权利	法院开庭时 原告 权利	1
8621	法院立案组做	法院立案都材料	0
8621	法院立案组做	法院立案都材料	1
8643	撤销仲裁裁决情形	法院撤销仲裁裁决	0
8678	登记结婚时未达法定婚龄补领结婚证	结婚登记时未到法定婚龄补领结婚证时应	1
8678	登记结婚时未达法定婚龄补领结婚证	结婚登记时未到法定婚龄补领结婚证时应	0
8717	法院判决书生效后债权债务关系成立	法院判决生效后债务人不还钱法院	0
8896	民事纠纷调解原则	法院调解遵循原则	0
8916	抵押人房产重复抵押违法	房产重复抵押抵押人违法	1
8916	抵押人房产重复抵押违法	房产重复抵押抵押人违法	0
8944	纠纷不劳动争议仲裁受案	法院受理劳动争议案件	0
8944	纠纷不劳动争议仲裁受案	法院受理劳动争议案件	1
8992	第三人租赁物损坏索赔	承租人损害出租人义务赔偿	0
8992	第三人租赁物损坏索赔	承租人损害出租人义务赔偿	1
9004	反倾销	反倾销措施条件调查程序具体措施	0
9006	征收反倾销税后商品价格涨	反倾销税征收超过几年	0
9006	征收反倾销税后商品价格涨	反倾销税征收超过几年	1
9009	反倾销调查程序申请	反倾销调查	1
9009	反倾销调查程序申请	反倾销调查	0
9015	机构人员公告内容负有保密义务	反洗钱工作人员反洗钱工作保密包括	0
9015	机构人员公告内容负有保密义务	反洗钱工作人员反洗钱工作保密包括	1
9083	签了担保合同后解除合同	贷款担保人解除担保	0
9083	签了担保合同后解除合同	贷款担保人解除担保	1
9092	犯罪特征	犯罪特征	1
9092	犯罪特征	犯罪特征	0
9147	开车发生事故财物损失会判刑	开车交通事故对方三死一伤会判刑	0
9147	开车发生事故财物损失会判刑	开车交通事故对方三死一伤会判刑	1
9164	犯罪嫌疑人拒绝权	犯罪嫌疑人权利	1
9164	犯罪嫌疑人拒绝权	犯罪嫌疑人权利	0
9168	传来证据传闻证据区别	犯罪嫌疑人供述原始证据传来证据	0
9171	犯罪证据才监视居住	犯罪嫌疑人监视居住37天因证据不足公安局会放人	0
9171	犯罪证据才监视居住	犯罪嫌疑人监视居住37天因证据不足公安局会放人	1
9176	拒捕法律后果	犯罪嫌疑人拒捕警察击毙负责任	0
9176	拒捕法律后果	犯罪嫌疑人拒捕警察击毙负责任	1
9204	刑事侦查阶段犯罪嫌疑人只能聘请律师辩护人	犯罪嫌疑人侦查阶段只能委托律师辩护人	0
9260	防治城市生活垃圾污染措施	防范施工船舶上生活垃圾污水污染水域措施	0
9260	防治城市生活垃圾污染措施	防范施工船舶上生活垃圾污水污染水域措施	1
9286	妨碍公务罪处罚	妨碍公务罪处罚	1
9286	妨碍公务罪处罚	妨碍公务罪处罚	0
9292	妨碍公务妨害公务区别	妨碍执行公务会判刑	0
9314	房地产公司上市后担保	房产抵押银行贷款都还担保公司	0
9314	房地产公司上市后担保	房产抵押银行贷款都还担保公司	1
9432	房产赠与还公证	房产赠与协议公证	0
9432	房产赠与还公证	房产赠与协议公证	1
9545	五证二书三表是开发商提供	房地产开发商销售房子证件	0
9550	买房遭遇虚假宣传	房地产商虚假宣传骗老百姓	0
9550	买房遭遇虚假宣传	房地产商虚假宣传骗老百姓	1
9561	出租房登记承租人违反治安管理条例	房东不按规定办理租赁备案	0
9622	事先未约定保证方式保证人不还钱	未约定保证方式保证人要后悔	0
9622	事先未约定保证方式保证人不还钱	未约定保证方式保证人要后悔	1
9628	房屋拆迁补偿	房屋拆迁补偿都	1
9628	房屋拆迁补偿	房屋拆迁补偿都	0
9672	贷款买房子证明	房屋贷款材料	0
9672	贷款买房子证明	房屋贷款材料	1
9748	误解撤销合同	误解签订合同撤销	1
9748	误解撤销合同	误解签订合同撤销	0
9766	融资租赁直租模式中承租人出租人关系	房屋融资租赁合同纠纷法律条款	0
9784	假房屋买卖合同	房屋虚假广告致使房产买卖合同无效	0
9784	假房屋买卖合同	房屋虚假广告致使房产买卖合同无效	1
9805	继承老人房产需交税和费	房屋赠与继承遗产过程中要交费用	0
9839	承租人房子装修离开时分离装修物	房屋装修纠纷办法	0
9839	承租人房子装修离开时分离装修物	房屋装修纠纷办法	1
9871	房屋中介不按规定登记承租人信息后果	房屋租赁合同备案法律后果都	0
9871	房屋中介不按规定登记承租人信息后果	房屋租赁合同备案法律后果都	1
9902	装修过程中有争议	房屋租赁纠纷种类房屋租赁装修纠纷原则	0
9941	租赁合同提前解除出租人退还押金	提前解除租赁合同出租人退还押金	1
9941	租赁合同提前解除出租人退还押金	提前解除租赁合同出租人退还押金	0
9964	房子交付房款还没付	房子交了首付住进去还不起房贷会	0
9964	房子交付房款还没付	房子交了首付住进去还不起房贷会	1
9972	房屋实测面积误差超过3%结算	房子面积误差超过3%开发商测绘责任	0
9972	房屋实测面积误差超过3%结算	房子面积误差超过3%开发商测绘责任	1
9976	婚内出轨对方赔偿精神损失费	对方出轨我能精神赔偿	1
9976	婚内出轨对方赔偿精神损失费	对方出轨我能精神赔偿	0
9993	遗产分配不公	遗嘱遗产分配不公法律效力	0
9993	遗产分配不公	遗嘱遗产分配不公法律效力	1
10005	一房数租情况下房屋租赁合同顺序	房租租赁协议保障权益	0
10005	一房数租情况下房屋租赁合同顺序	房租租赁协议保障权益	1
10034	合同中写明放弃上诉权	放弃诉讼权声明写	0
10042	放纵走私罪司法解释	放纵走私罪本罪特征	0
10044	放纵走私罪判年	放纵走私罪相关条文	0
10044	放纵走私罪判年	放纵走私罪相关条文	1
10060	不交物业费物业权利停水停电	拖欠物业费物业断水断电	1
10060	不交物业费物业权利停水停电	拖欠物业费物业断水断电	0
10108	非法处置查封扣押冻结财产罪	非法处置查封扣押冻结财产罪案件归属	0
10108	非法处置查封扣押冻结财产罪	非法处置查封扣押冻结财产罪案件归属	1
10122	非法行医患者人身损害赔偿	非法行医患者人身损害赔偿	1
10122	非法行医患者人身损害赔偿	非法行医患者人身损害赔偿	0
10130	父母离婚抚养方阻止另一方去看孩子	情形阻止另一方探望孩子	0
10130	父母离婚抚养方阻止另一方去看孩子	情形阻止另一方探望孩子	1
10181	非法集资罪判刑	非法集资罪量刑标准	0
10181	非法集资罪判刑	非法集资罪量刑标准	1
10314	非法吸收公众存款罪处罚	非法吸收公众存款4千万判刑几年	0
10314	非法吸收公众存款罪处罚	非法吸收公众存款4千万判刑几年	1
10319	区分合法私募非法吸收公众存款	非法吸收公众存款罪要件	0
10358	非法证据排除主体	非法证据审查情况出自	0
10373	非法种植毒品原植物罪处罚	非法种植毒品原植物罪未遂处罚	0
10373	非法种植毒品原植物罪处罚	非法种植毒品原植物罪未遂处罚	1
10386	患病丧失劳动能力员工解雇	非工伤丧失劳动能力公司解除劳动合同	1
10386	患病丧失劳动能力员工解雇	非工伤丧失劳动能力公司解除劳动合同	0
10483	起诉重婚时起诉离婚	起诉重婚时分开起诉离婚	0
10483	起诉重婚时起诉离婚	起诉重婚时分开起诉离婚	1
10535	别人借钱不还钱占有抵押物	债权人占有质押物	0
10535	别人借钱不还钱占有抵押物	债权人占有质押物	1
10538	分公司经营范围设定	分公司经营范围总公司	0
10538	分公司经营范围设定	分公司经营范围总公司	1
10563	注销分公司材料	分公司注销步骤	0
10563	注销分公司材料	分公司注销步骤	1
10711	离婚时清偿夫妻债务	夫妻债务离婚后承担	0
10740	夫妻之间相互扶养义务	夫妻间扶养义务包括	0
10743	一方不履行扶养义务时扶养一方对方	夫妻间扶养义务法律	0
10749	婚内夫妻间借款离婚后不用还	夫妻间婚内借款协议	0
10749	婚内夫妻间借款离婚后不用还	夫妻间婚内借款协议	1
10821	夫妻忠诚协议不法律效力	夫妻签订忠诚协议法律效力	0
10821	夫妻忠诚协议不法律效力	夫妻签订忠诚协议法律效力	1
10843	夫妻之间相互扶养义务	夫妻之间负有相互扶养义务	1
10843	夫妻之间相互扶养义务	夫妻之间负有相互扶养义务	0
10870	婚内出轨导致离婚财产分割	婚内出轨男女双方离婚财产分割	1
10870	婚内出轨导致离婚财产分割	婚内出轨男女双方离婚财产分割	0
10923	一方名义借钱夫妻债务	夫妻一方名义所负债务夫妻债务	1
10923	一方名义借钱夫妻债务	夫妻一方名义所负债务夫妻债务	0
10959	担保人不履行担保责任	担保人不履行赔偿责任	0
10959	担保人不履行担保责任	担保人不履行赔偿责任	1
10981	口头借款对方不还钱	借款不还老赖户该	0
10981	口头借款对方不还钱	借款不还老赖户该	1
11039	按揭房离婚时分割	父母出资按揭房离婚时分割	0
11039	按揭房离婚时分割	父母出资按揭房离婚时分割	1
11052	父母债务子女偿还	父母债务子女义务偿还	1
11052	父母债务子女偿还	父母债务子女义务偿还	0
11108	材料未签借款合同债权凭证	借款签订合同债权凭证材料	1
11108	材料未签借款合同债权凭证	借款签订合同债权凭证材料	0
11138	父母未尽子女抚养义务子女拒绝赡养	父母未尽抚养义务子女拒绝赡养	1
11138	父母未尽子女抚养义务子女拒绝赡养	父母未尽抚养义务子女拒绝赡养	0
11162	法院拍卖所得房产落户未成年子女名下	父母转给未成年人子女名下房产能会法院拍卖	0
11162	法院拍卖所得房产落户未成年子女名下	父母转给未成年人子女名下房产能会法院拍卖	1
11221	网购不退款	付款后不想要退货退款	0
11240	妇女权益保障法我国妇女享有权益	妇女法律保护	0
11275	复婚办理手续证件	复婚办理手续证件	1
11275	复婚办理手续证件	复婚办理手续证件	0
11327	故意阻挡交通治安管理处罚法	改装车处罚	0
11394	上市公司高管提前得知内幕信息私下股票交易	高管买卖公司股票合法	0
11394	上市公司高管提前得知内幕信息私下股票交易	高管买卖公司股票合法	1
11427	人车辆高速公路	高速公路时速车辆高速公路	0
11431	开车高速公路上撞行人负责任	高速公路行人撞承担责任	0
11438	高速公路时速	高速公路最低时速	0
